,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
111,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
112,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
113,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
114,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
115,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,x,International Standard Serial Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
116,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,
117,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30043,is reproduction of manifestation of,,,,,
118,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30045,is preservation facsimile of manifestation of,,,,,
119,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30047,is facsimile of manifestation of,,,,,
120,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30093,is reprint of manifestation of,,,,,
121,delete,534,ORIGINAL VERSION NOTE (R),Undefined,*,,Undefined,*,,,,z,International Standard Book Number (R),,,,,,,,,http://rdaregistry.info/Elements/m/P30136,is electronic reproduction of manifestation of,,,,,
122,delete,534,ORIGINAL VERSION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,,,
123,delete,534,ORIGINAL VERSION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,,,
124,delete,534,ORIGINAL VERSION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
125,delete,534,ORIGINAL VERSION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,p,Introductory phrase (NR),,,,,,,,,,,,,,,
126,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],0,Note excludes series of original,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,,,
127,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],0,Note excludes series of original,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,,,
128,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],0,Note excludes series of original,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
129,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],0,Note excludes series of original,Undefined,#,Undefined,,,p,Introductory phrase (NR),,,,,,,,,,,,,,,
130,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],1,Note includes series of original,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,,,
131,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],1,Note includes series of original,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,,,
132,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],1,Note includes series of original,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
133,delete,534,ORIGINAL VERSION NOTE (R),Specifies presence of series statement on original (BK MP MU VM SE) [OBSOLETE],1,Note includes series of original,Undefined,#,Undefined,,,p,Introductory phrase (NR),,,,,,,,,,,,,,,
