,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,MARCTagCondition4,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
55,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,com|http://id.loc.gov/vocabulary/relators/com|http://rdaregistry.info/Elements/w/P10538,,,,,http://rdaregistry.info/Elements/w/P10538,has compiler corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
56,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,composer|composer corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10536,has composer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
57,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,cmp|http://id.loc.gov/vocabulary/relators/cmp|http://rdaregistry.info/Elements/w/P10536,,,,,http://rdaregistry.info/Elements/w/P10536,has composer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
58,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,consultant|consultant corporate body,,,,,http://rdaregistry.info/Elements/w/P10552,has consultant corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
59,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,csl|http://id.loc.gov/vocabulary/relators/csl|http://rdaregistry.info/Elements/w/P10552,,,,,http://rdaregistry.info/Elements/w/P10552,has consultant corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
60,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,court governed,,,,,http://rdaregistry.info/Elements/w/P10011,has court governed,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
61,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,cou|http://id.loc.gov/vocabulary/relators/cou|http://rdaregistry.info/Elements/w/P10011,,,,,http://rdaregistry.info/Elements/w/P10011,has court governed,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
62,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,criminal defendant|criminal defendant corporate body,,,,,http://rdaregistry.info/Elements/w/P10394,has criminal defendant corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
63,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,dedicatee|dedicatee corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10506,has dedicatee corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
64,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,dte|http://id.loc.gov/vocabulary/relators/dte|http://rdaregistry.info/Elements/w/P10506,,,,,http://rdaregistry.info/Elements/w/P10506,has dedicatee corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
65,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,dedicator|dedicator corporate body,,,,,http://rdaregistry.info/Elements/w/P10508,has dedicator corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
66,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,dto|http://id.loc.gov/vocabulary/relators/dto|http://rdaregistry.info/Elements/w/P10508,,,,,http://rdaregistry.info/Elements/w/P10508,has dedicator corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
67,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,defendant|defendant corporate body,,,,,http://rdaregistry.info/Elements/w/P10285,has defendant corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
68,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,dfd|http://id.loc.gov/vocabulary/relators/dfd|http://rdaregistry.info/Elements/w/P10285,,,,,http://rdaregistry.info/Elements/w/P10285,has defendant corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
69,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,degree granting institution,,,,,http://rdaregistry.info/Elements/w/P10006,has degree granting institution,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
70,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,dgg|http://id.loc.gov/vocabulary/relators/dgg|http://rdaregistry.info/Elements/w/P10006,,,,,http://rdaregistry.info/Elements/w/P10006,has degree granting institution,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
71,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,designer|designer corporate body,,,,,http://rdaregistry.info/Elements/w/P10535,has designer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
72,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,dsr|http://id.loc.gov/vocabulary/relators/dsr|http://rdaregistry.info/Elements/w/P10535,,,,,http://rdaregistry.info/Elements/w/P10535,has designer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
73,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,director|director corporate body,,,,,http://rdaregistry.info/Elements/w/P10549,has director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
74,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,drt|http://id.loc.gov/vocabulary/relators/drt|http://rdaregistry.info/Elements/w/P10549,,,,,http://rdaregistry.info/Elements/w/P10549,has director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
75,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,director of photography|director corporate body of photography|cinematographer|cinematographer corporate body,,,,,http://rdaregistry.info/Elements/w/P10509,has director corporate body of photography,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
76,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,cng|http://id.loc.gov/vocabulary/relators/cng|http://rdaregistry.info/Elements/w/P10509,,,,,http://rdaregistry.info/Elements/w/P10509,has director corporate body of photography,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
77,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,editorial director|editorial director corporate body,,,,,http://rdaregistry.info/Elements/w/P10511,has editorial director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
78,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,enacting jurisdiction,,,,,http://rdaregistry.info/Elements/w/P10017,has enacting jurisdiction,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
79,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,enj|http://id.loc.gov/vocabulary/relators/enj|http://rdaregistry.info/Elements/w/P10017,,,,,http://rdaregistry.info/Elements/w/P10017,has enacting jurisdiction,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
80,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,film director|film director corporate body,,,,,http://rdaregistry.info/Elements/w/P10512,has film director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
81,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,fmd|http://id.loc.gov/vocabulary/relators/fmd|http://rdaregistry.info/Elements/w/P10512,,,,,http://rdaregistry.info/Elements/w/P10512,has film director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
82,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,film producer|film producer corporate body,,,,,http://rdaregistry.info/Elements/w/P10516,has film producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
83,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,fmp|http://id.loc.gov/vocabulary/relators/fmp|http://rdaregistry.info/Elements/w/P10516,,,,,http://rdaregistry.info/Elements/w/P10516,has film producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
84,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,filmmaker|filmmaker corporate body,,,,,http://rdaregistry.info/Elements/w/P10544,has filmmaker corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
85,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,fmk|http://id.loc.gov/vocabulary/relators/fmk|http://rdaregistry.info/Elements/w/P10544,,,,,http://rdaregistry.info/Elements/w/P10544,has filmmaker corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
86,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,founder of work|founder corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10546,has founder corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
87,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,honouree|honouree corporate body of work|honoree|honoree corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10527,has honouree corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
88,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,hnr|http://id.loc.gov/vocabulary/relators/hnr|http://rdaregistry.info/Elements/w/P10527,,,,,http://rdaregistry.info/Elements/w/P10527,has honouree corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
89,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,host institution|hosting institution,,,,,http://rdaregistry.info/Elements/w/P10007,has hosting institution,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
90,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,his|http://id.loc.gov/vocabulary/relators/his|http://rdaregistry.info/Elements/w/P10007,,,,,http://rdaregistry.info/Elements/w/P10007,has hosting institution,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
91,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,interviewee|interviewee corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10541,has interviewee corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
92,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,ive|http://id.loc.gov/vocabulary/relators/ive|http://rdaregistry.info/Elements/w/P10541,,,,,http://rdaregistry.info/Elements/w/P10541,has interviewee corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
93,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,interviewer|interviewer corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10540,has interviewer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
94,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,ivr|http://id.loc.gov/vocabulary/relators/ivr|http://rdaregistry.info/Elements/w/P10540,,,,,http://rdaregistry.info/Elements/w/P10540,has interviewer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
95,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,inventor|inventor corporate body,,,,,http://rdaregistry.info/Elements/w/P10537,has inventor corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
96,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,inv|http://id.loc.gov/vocabulary/relators/inv|http://rdaregistry.info/Elements/w/P10537,,,,,http://rdaregistry.info/Elements/w/P10537,has inventor corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
97,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,issuing body|issuing corporate body,,,,,http://rdaregistry.info/Elements/w/P10550,has issuing corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
98,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,isb|http://id.loc.gov/vocabulary/relators/isb|http://rdaregistry.info/Elements/w/P10550,,,,,http://rdaregistry.info/Elements/w/P10550,has issuing corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
99,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,landscape architect|landscape architect corporate body,,,,,http://rdaregistry.info/Elements/w/P10519,has landscape architect corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
100,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,lsa|http://id.loc.gov/vocabulary/relators/lsa|http://rdaregistry.info/Elements/w/P10519,,,,,http://rdaregistry.info/Elements/w/P10519,has landscape architect corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
101,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,librettist|librettist corporate body,,,,,http://rdaregistry.info/Elements/w/P10525,has librettist corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
102,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,lbt|http://id.loc.gov/vocabulary/relators/lbt|http://rdaregistry.info/Elements/w/P10525,,,,,http://rdaregistry.info/Elements/w/P10525,has librettist corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
103,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,lyricist|lyricist corporate body,,,,,http://rdaregistry.info/Elements/w/P10524,has lyricist corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
104,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,lyr|http://id.loc.gov/vocabulary/relators/lyr|http://rdaregistry.info/Elements/w/P10524,,,,,http://rdaregistry.info/Elements/w/P10524,has lyricist corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
105,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,organizer|organizer corporate body,,,,,http://rdaregistry.info/Elements/w/P10551,has organizer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
106,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,orm|http://id.loc.gov/vocabulary/relators/orm|http://rdaregistry.info/Elements/w/P10551,,,,,http://rdaregistry.info/Elements/w/P10551,has organizer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
107,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,participant in treaty,,,,,http://rdaregistry.info/Elements/w/P10292,has participant in treaty,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
108,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,photographer|photographer corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10539,has photographer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
109,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,pht|http://id.loc.gov/vocabulary/relators/pht|http://rdaregistry.info/Elements/w/P10539,,,,,http://rdaregistry.info/Elements/w/P10539,has photographer corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
110,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,plaintiff|plaintiff corporate body,,,,,http://rdaregistry.info/Elements/w/P10010,has plaintiff corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
111,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,ptf|http://id.loc.gov/vocabulary/relators/ptf|http://rdaregistry.info/Elements/w/P10010,,,,,http://rdaregistry.info/Elements/w/P10010,has plaintiff corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
112,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,producer|producer corporate body,,,,,http://rdaregistry.info/Elements/w/P10548,has producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
113,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,pro|http://id.loc.gov/vocabulary/relators/pro|http://rdaregistry.info/Elements/w/P10548,,,,,http://rdaregistry.info/Elements/w/P10548,has producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
114,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,production company,,,,,http://rdaregistry.info/Elements/w/P10008,has production company,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
115,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,prn|http://id.loc.gov/vocabulary/relators/prn|http://rdaregistry.info/Elements/w/P10008,,,,,http://rdaregistry.info/Elements/w/P10008,has production company,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
116,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,programmer|programmer corporate body,,,,,http://rdaregistry.info/Elements/w/P10534,has programmer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
117,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,prg|http://id.loc.gov/vocabulary/relators/prg|http://rdaregistry.info/Elements/w/P10534,,,,,http://rdaregistry.info/Elements/w/P10534,has programmer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
118,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,radio director|radio director corporate body,,,,,http://rdaregistry.info/Elements/w/P10513,has radio director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
119,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,rdd|http://id.loc.gov/vocabulary/relators/rdd|http://rdaregistry.info/Elements/w/P10513,,,,,http://rdaregistry.info/Elements/w/P10513,has radio director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
120,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,radio producer|radio producer corporate body,,,,,http://rdaregistry.info/Elements/w/P10517,has radio producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
121,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,rpc|http://id.loc.gov/vocabulary/relators/rpc|http://rdaregistry.info/Elements/w/P10517,,,,,http://rdaregistry.info/Elements/w/P10517,has radio producer corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
122,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,rapporteur|rapporteur corporate body,,,,,http://rdaregistry.info/Elements/w/P10526,has rapporteur corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
123,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,remix artist|remix artist corporate body,,,,,http://rdaregistry.info/Elements/w/P10543,has remix artist corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
124,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,researcher|researcher corporate body,,,,,http://rdaregistry.info/Elements/w/P10510,has researcher corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
125,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,res|http://id.loc.gov/vocabulary/relators/res|http://rdaregistry.info/Elements/w/P10510,,,,,http://rdaregistry.info/Elements/w/P10510,has researcher corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
126,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,screenwriter|screenwriter corporate body,,,,,http://rdaregistry.info/Elements/w/P10523,has screenwriter corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
127,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,aus|http://id.loc.gov/vocabulary/relators/aus|http://rdaregistry.info/Elements/w/P10523,,,,,http://rdaregistry.info/Elements/w/P10523,has screenwriter corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
128,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,sculptor|sculptor corporate body,,,,,http://rdaregistry.info/Elements/w/P10521,has sculptor corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
129,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,scl|http://id.loc.gov/vocabulary/relators/scl|http://rdaregistry.info/Elements/w/P10521,,,,,http://rdaregistry.info/Elements/w/P10521,has sculptor corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
130,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,sponsoring body|sponsoring corporate body of work|sponsor|sponsor corporate body of work,,,,,http://rdaregistry.info/Elements/w/P10605,has sponsoring corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
131,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,spn|http://id.loc.gov/vocabulary/relators/spn|http://rdaregistry.info/Elements/w/P10605,,,,,http://rdaregistry.info/Elements/w/P10605,has sponsoring corporate body of work,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
132,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$j,television director|television director corporate body,,,,,http://rdaregistry.info/Elements/w/P10514,has television director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
133,first pass,111.0,MAIN ENTRY--MEETING NAME (NR),Type of meeting name entry element,*,,Undefined,*,,,,"a, c, d, e, n, g, q",,,,$4,tld|http://id.loc.gov/vocabulary/relators/tld|http://rdaregistry.info/Elements/w/P10514,,,,,http://rdaregistry.info/Elements/w/P10514,has television director corporate body,structured description,,Retain punctuation and order of subfields -- ZP 12/30/2022,,
