,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,MARCTagCondition4,MARCTagCondition5,MARCTagCondition6,MARCTagCondition7,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
6961,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,compiler corporate body|has compiler corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10538,has compiler corporate body,,,,,
6962,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,photographer corporate body of work|has photographer corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10539,has photographer corporate body of work,,,,,
6963,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,interviewer corporate body of work|has interviewer corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10540,has interviewer corporate body of work,,,,,
6964,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,interviewee corporate body of work|has interviewee corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10541,has interviewee corporate body of work,,,,,
6965,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,aggregator corporate body|has aggregator corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10542,has aggregator corporate body,,,,,
6966,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,remix artist corporate body|has remix artist corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10543,has remix artist corporate body,,,,,
6967,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,filmmaker corporate body|has filmmaker corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10544,has filmmaker corporate body,,,,,
6968,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,artist corporate body|has artist corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10545,has artist corporate body,,,,,
6969,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,founder corporate body of work|has founder corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10546,has founder corporate body of work,,,,,
6970,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,casting director corporate body|has casting director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10547,has casting director corporate body,,,,,
6971,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,producer corporate body|has producer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10548,has producer corporate body,,,,,
6972,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,director corporate body|has director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10549,has director corporate body,,,,,
6973,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,issuing corporate body|has issuing corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10550,has issuing corporate body,,,,,
6974,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,organizer corporate body|has organizer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10551,has organizer corporate body,,,,,
6975,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,consultant corporate body|has consultant corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10552,has consultant corporate body,,,,,
6976,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,sponsoring collective agent of work|has sponsoring collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10604,has sponsoring collective agent of work,,,,,
6977,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,sponsoring corporate body of work|has sponsoring corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10605,has sponsoring corporate body of work,,,,,
6978,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,video screenplay work|has video screenplay work,,,,,,,,,http://rdaregistry.info/Elements/w/P10164,has video screenplay work,,,,,
6979,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,transformation by audience of|is transformation by audience of,,,,,,,,,http://rdaregistry.info/Elements/w/P10384,is transformation by audience of,,,,,
6980,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,"editorial director collective agent""|has editorial director collective agent""",,,,,,,,,http://rdaregistry.info/Elements/w/P10464,"has editorial director collective agent""",,,,,
6981,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,conductor agent|has conductor agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20011,has conductor agent,,,,,
6982,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,actor agent|has actor agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20012,has actor agent,,,,,
6983,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,onscreen presenter agent|has onscreen presenter agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20013,has onscreen presenter agent,,,,,
6984,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,dancer agent|has dancer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20014,has dancer agent,,,,,
6985,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,instructor agent|has instructor agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20015,has instructor agent,,,,,
6986,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,host agent|has host agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20016,has host agent,,,,,
6987,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,moderator agent|has moderator agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20017,has moderator agent,,,,,
6988,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,puppeteer agent|has puppeteer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20018,has puppeteer agent,,,,,
6989,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,panelist agent|has panelist agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20019,has panelist agent,,,,,
6990,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,instrumentalist agent|has instrumentalist agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20020,has instrumentalist agent,,,,,
6991,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,commentator agent|has commentator agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20021,has commentator agent,,,,,
6992,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,narrator agent|has narrator agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20022,has narrator agent,,,,,
6993,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,storyteller agent|has storyteller agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20023,has storyteller agent,,,,,
6994,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,speaker agent|has speaker agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20024,has speaker agent,,,,,
6995,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,singer agent|has singer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20025,has singer agent,,,,,
6996,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,animator agent|has animator agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20028,has animator agent,,,,,
6997,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,arranger agent of music|has arranger agent of music,,,,,,,,,http://rdaregistry.info/Elements/e/P20029,has arranger agent of music,,,,,
6998,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,stage director agent|has stage director agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20031,has stage director agent,,,,,
6999,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,interviewer agent of expression|has interviewer agent of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20032,has interviewer agent of expression,,,,,
7000,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,draftsman agent|has draftsman agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20033,has draftsman agent,,,,,
7001,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,transcriber agent|has transcriber agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20034,has transcriber agent,,,,,
7002,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,musical director agent|has musical director agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20035,has musical director agent,,,,,
7003,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,costume designer agent|has costume designer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20036,has costume designer agent,,,,,
7004,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,translator agent|has translator agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20037,has translator agent,,,,,
7005,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,art director agent|has art director agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20038,has art director agent,,,,,
7006,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,performer agent|has performer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20039,has performer agent,,,,,
7007,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,court reporter agent|has court reporter agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20040,has court reporter agent,,,,,
7008,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,interviewee agent of expression|has interviewee agent of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20047,has interviewee agent of expression,,,,,
7009,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abridger agent|has abridger agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20049,has abridger agent,,,,,
7010,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,recording engineer agent|has recording engineer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20050,has recording engineer agent,,,,,
7011,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,recordist agent|has recordist agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20052,has recordist agent,,,,,
7012,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,creator agent of expression|has creator agent of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20053,has creator agent of expression,,,,,
7013,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,presenter agent|has presenter agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20054,has presenter agent,,,,,
7014,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,editor agent of moving image work|has editor agent of moving image work,,,,,,,,,http://rdaregistry.info/Elements/e/P20055,has editor agent of moving image work,,,,,
7015,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,production designer agent|has production designer agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20056,has production designer agent,,,,,
7016,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,minute taker agent|has minute taker agent,,,,,,,,,http://rdaregistry.info/Elements/e/P20058,has minute taker agent,,,,,
7017,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as radio program expression|is adapted as radio program expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20060,is adapted as radio program expression,,,,,
7018,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as television program expression|is adapted as television program expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20066,is adapted as television program expression,,,,,
7019,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as video expression|is adapted as video expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20067,is adapted as video expression,,,,,
7020,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,dramatized as expression|is dramatized as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20073,is dramatized as expression,,,,,
7021,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,part of expression|is part of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20074,is part of expression,,,,,
7022,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted in verse as expression|is adapted in verse as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20077,is adapted in verse as expression,,,,,
7023,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,dubbed version of|is dubbed version of,,,,,,,,,http://rdaregistry.info/Elements/e/P20078,is dubbed version of,,,,,
7024,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,dubbed version|has dubbed version,,,,,,,,,http://rdaregistry.info/Elements/e/P20079,has dubbed version,,,,,
7025,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,cadenza expression|has cadenza expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20080,has cadenza expression,,,,,
7026,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,variations based on expression|is variations based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20081,is variations based on expression,,,,,
7027,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,modified by variation as expression|is modified by variation as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20082,is modified by variation as expression,,,,,
7028,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,cadenza composed for expression|is cadenza composed for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20083,is cadenza composed for expression,,,,,
7029,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,libretto for expression|is libretto for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20084,is libretto for expression,,,,,
7030,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,incidental music expression|has incidental music expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20085,has incidental music expression,,,,,
7031,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,remade as expression|is remade as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20086,is remade as expression,,,,,
7032,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,set to music as expression|is set to music as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20087,is set to music as expression,,,,,
7033,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as novel expression|is adapted as novel expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20088,is adapted as novel expression,,,,,
7034,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,appendix to expression|is appendix to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20089,is appendix to expression,,,,,
7035,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abstracted in expression|is abstracted in expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20090,is abstracted in expression,,,,,
7036,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,indexed in expression|is indexed in expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20091,is indexed in expression,,,,,
7037,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as choreography expression|is adapted as choreography expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20092,is adapted as choreography expression,,,,,
7038,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,errata expression|has errata expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20093,has errata expression,,,,,
7039,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,illustrations expression|has illustrations expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20094,has illustrations expression,,,,,
7040,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as motion picture screenplay expression|is adapted as motion picture screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20095,is adapted as motion picture screenplay expression,,,,,
7041,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as screenplay expression|is adapted as screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20096,is adapted as screenplay expression,,,,,
7042,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as television screenplay expression|is adapted as television screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20097,is adapted as television screenplay expression,,,,,
7043,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as video screenplay expression|is adapted as video screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20098,is adapted as video screenplay expression,,,,,
7044,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as radio script expression|is adapted as radio script expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20099,is adapted as radio script expression,,,,,
7045,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,complemented by expression|is complemented by expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20100,is complemented by expression,,,,,
7046,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,screenplay for expression|is screenplay for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20102,is screenplay for expression,,,,,
7047,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,incidental music for expression|is incidental music for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20103,is incidental music for expression,,,,,
7048,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abstracted as expression|is abstracted as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20104,is abstracted as expression,,,,,
7049,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,augmented by expression|is augmented by expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20105,is augmented by expression,,,,,
7050,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,summarized as expression|is summarized as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20106,is summarized as expression,,,,,
7051,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,catalogue expression|has catalogue expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20107,has catalogue expression,,,,,
7052,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,concordance expression|has concordance expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20108,has concordance expression,,,,,
7053,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,addenda expression|has addenda expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20109,has addenda expression,,,,,
7054,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,adapted as libretto expression|is adapted as libretto expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20110,is adapted as libretto expression,,,,,
7055,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,imitated as expression|is imitated as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20114,is imitated as expression,,,,,
7056,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,expanded as expression|is expanded as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20115,is expanded as expression,,,,,
7057,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,appendix expression|has appendix expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20118,has appendix expression,,,,,
7058,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,freely translated as expression|is freely translated as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20119,is freely translated as expression,,,,,
7059,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,guide expression|has guide expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20120,has guide expression,,,,,
7060,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abridgement of expression|is abridgement of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20121,is abridgement of expression,,,,,
7061,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,abstract of expression|is abstract of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20122,is abstract of expression,,,,,
7062,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,dramatization of expression|is dramatization of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20123,is dramatization of expression,,,,,
7063,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,verse adaptation of expression|is verse adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20124,is verse adaptation of expression,,,,,
7064,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,motion picture adaptation of expression|is motion picture adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20125,is motion picture adaptation of expression,,,,,
7065,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,novelization of expression|is novelization of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20126,is novelization of expression,,,,,
7066,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,u,Affiliation (NR),,,,radio adaptation of expression|is radio adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20127,is radio adaptation of expression,,,,,
