,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
298,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,v,Leather,007 00,d,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
299,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,w,Parchment,007 00,d,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
300,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,05,Type of reproduction,,,f,Facsimile,007 00,d,,,http://rdaregistry.info/Elements/m/P30191,has generation,structured/IRI,,,,Information also in TAG 340$j and 500$a
301,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,|,No attempt to code,007 00,d,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
302,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,|,No attempt to code,007 00,d,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
303,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,u,Unspecified,007 00,d,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
304,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,u,Unspecified,007 00,d,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
305,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,z,Other,007 00,d,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
306,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,01,Specific material designation,,,z,Other,007 00,d,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
307,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,02,Undefined,,,,,007 00,d,,,,,,,,,
308,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,03,Color,,,|,No attempt to code,007 00,d,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30456 rdakit:hasM21 ""MARC 21 Bibliographic 007 /03 [identifier] (map, electronic resource, globe, projected graphic, nonprojected graphic, videorecording, motion picture)"" ."
309,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,|,No attempt to code,007 00,d,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
310,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,|,No attempt to code,007 00,d,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
311,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,u,Unknown,007 00,d,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
312,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,u,Unknown,007 00,d,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
313,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,z,Other,007 00,d,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
314,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,04,Physical medium,,,z,Other,007 00,d,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
315,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,05,Type of reproduction,,,|,No attempt to code,007 00,d,,,,,,,,,
316,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,05,Type of reproduction,,,n,Not applicable,007 00,d,,,,,,,,,
317,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,05,Type of reproduction,,,u,Unknown,007 00,d,,,,,,,,,
318,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,GLOBE,05,Type of reproduction,,,z,Other,007 00,d,,,,,,,,,
319,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,KIT,00,Category of material,,,o,Kit,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"See also TAG 006/00, 008/33"
320,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,KIT,01,Specific material designation,,,|,No attempt to code,007 00,o,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
321,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,KIT,01,Specific material designation,,,|,No attempt to code,007 00,o,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
322,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,KIT,01,Specific material designation,,,u,Unspecified,007 00,o,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
323,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,KIT,01,Specific material designation,,,u,Unspecified,007 00,o,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
324,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,00,Category of material,,,a,Map,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also field 006/00 - Form of material (e) and 008/25 (Type of cartographic material)
325,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,d,Atlas,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
326,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,d,Atlas,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
327,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,g,Diagram,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
328,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,g,Diagram,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
329,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,j,Map,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
330,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,j,Map,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
331,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,k,Profile,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
332,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,k,Profile,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
333,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,q,Model,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
334,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,q,Model,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
335,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,r,Remote-sensing image,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
336,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,r,Remote-sensing image,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
337,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,s,Section,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
338,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,s,Section,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
339,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,y,View,007 00,a,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
340,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,y,View,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
341,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,z,Other,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
342,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,03,Color,,,|,No attempt to code,007 00,a,,,,,,"""No attempt to code"" is not valuable information. -CEY, 2025-02-27",,,"From RDA to MARC mapping: rdam:P30456 rdakit:hasM21 ""MARC 21 Bibliographic 007 /03 [identifier] (map, electronic resource, globe, projected graphic, nonprojected graphic, videorecording, motion picture)"" ."
343,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,03,Color,,,a,One color,007 00,a,Augmentation Aggregate = True,,http://rdaregistry.info/Elements/w/P10348,colour content of representative expression,structured/IRI,,"Assign to RDA:Work with Category of work = ""Aggregating work"". Value = http://rdaregistry.info/termList/RDAColourContent/1002 ",,"Information also in TAG 340$a$g , 300$b"
344,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,03,Color,,,a,One color,007 00,a,Augmentation Aggregate = False,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,Value = http://rdaregistry.info/termList/RDAColourContent/1002 ,,"Information also in TAG 340$a$g , 300$b"
345,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,03,Color,,,c,Multicolored,007 00,a,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,compare with ?RDA Colour Content,,,"Information also in TAG 340$a$g , 300$b"
346,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,a,Paper,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
347,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,b,Wood,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
348,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,c,Stone,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
349,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,d,Metal,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
350,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,e,Synthetic,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
351,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,f,Skin,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
352,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,g,Textile,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
353,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,i,Plastic,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
354,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,j,Glass,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
355,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,l,Vinyl,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
356,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,n,Vellum,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
357,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,p,Plaster,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
358,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,q,"Flexible base photographic, positive",007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
359,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,r,"Flexible base photographic, negative",007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
360,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,s,"Non-flexible base photographic, positive",007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
361,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,t,"Non-flexible base photographic, negative",007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
362,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,v,Leather,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
363,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,w,Parchment,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
364,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,y,Other photographic medium,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
365,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,05,Type of reproduction,,,f,Facsimile,007 00,a,,,http://rdaregistry.info/Elements/m/P30191,has generation,structured/IRI,,,,Information also in TAG 340$j and 500$a. See also RDA VES Generation
366,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,05,Type of reproduction,,,z,Other,007 00,a,,,http://rdaregistry.info/Elements/m/P30191,has generation,structured/IRI,,,,Information also in TAG 340$j and 500$a. See also RDA VES Generation
367,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,06,Production/reproduction details,,,a,"Photocopy, blueline print",007 00,a,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"Information also in TAG 340$d, 300$b and 500$a. See also RDA VES Production Method"
368,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,06,Production/reproduction details,,,b,Photocopy,007 00,a,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"Information also in TAG 340$d, 300$b and 500$a. See also RDA VES Production Method"
369,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,06,Production/reproduction details,,,c,Photographic pre-production,007 00,a,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"Information also in TAG 340$d, 300$b and 500$a. See also RDA VES Production Method"
370,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,06,Production/reproduction details,,,d,Film,007 00,a,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"Information also in TAG 340$d, 300$b and 500$a. See also RDA VES Production Method"
371,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,07,Positive/negative aspect,,,a,Positive,007 00,a,,,http://rdaregistry.info/Elements/m/P30196,has polarity,structured/IRI,,,,"Information also in TAG 340$o, 300$b and 500$a. See also RDA VES Polarity"
372,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,07,Positive/negative aspect,,,b,Negative,007 00,a,,,http://rdaregistry.info/Elements/m/P30196,has polarity,structured/IRI,,,,"Information also in TAG 340$o, 300$b and 500$a. See also RDA VES Polarity"
373,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,07,Positive/negative aspect,,,m,Mixed polarity,007 00,a,,,http://rdaregistry.info/Elements/m/P30196,has polarity,structured/IRI,,,,"Information also in TAG 340$o, 300$b and 500$a. See also RDA VES Polarity"
374,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,|,No attempt to code,007 00,a,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
375,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,|,No attempt to code,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
376,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,u,Unspecified,007 00,a,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
377,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,u,Unspecified,007 00,a,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
378,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,01,Specific material designation,,,z,Other,007 00,a,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
379,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,02,Undefined,,,,,007 00,a,,,,,,,,,
380,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,|,No attempt to code,007 00,a,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
381,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MICROFORM,09,Color,,,b,Black-and-white (or monochrome),,,,,http://rdaregistry.info/Elements/m/P30198,has reduction ratio,IDENTIFIER,,,,
382,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,|,No attempt to code,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
383,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MICROFORM,09,Color,,,c,Multicolored,,,,,http://rdaregistry.info/Elements/m/P30198,has reduction ratio,IDENTIFIER,,,,
384,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,u,Unknown,007 00,a,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
385,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MICROFORM,09,Color,,,m,Mixed,,,,,http://rdaregistry.info/Elements/m/P30198,has reduction ratio,IDENTIFIER,,,,
386,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,u,Unknown,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
387,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,x,Not applicable,007 00,a,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
388,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,x,Not applicable,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
389,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,z,Other,007 00,a,,,http://rdaregistry.info/Elements/m/P30208,has base material,,,,,
390,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,04,Physical medium,,,z,Other,007 00,a,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
391,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,05,Type of reproduction,,,|,No attempt to code,007 00,a,,,,,,,,,
392,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,05,Type of reproduction,,,n,Not applicable,007 00,a,,,,,,,,,
393,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MAP,05,Type of reproduction,,,u,Unknown,007 00,a,,,,,,,,,
