Status	MARCField	MARCFieldLabel	MARCInd1Label	MARCInd1Value	MARCInd1ValueLabel	MARCInd2Label	MARCInd2Value	MARCInd2ValueLabel	CharacterPosition	CharacterPositionLabel	MARCSubfield	MARCSubfieldLabel	CodeValue	CodeValueLabel	MARCTagCondition1	Condition1Values	MARCTagCondition2	Condition2Values	RDA Registry URI	RDA Registry Label	Recording Method	Justification for Mapping	Transformation Notes	Problems with Mapping	Notes (Uncategorized)	Milestone	Column1
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	t			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	t			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	m			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	m			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	p			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	p			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	c			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	c			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	d			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	d			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	i			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	i			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	j			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	j			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	s			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							6	Form of item					006 00	s			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	g			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	g			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	g			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	g			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	k			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	k			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	k			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	k			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	o			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	o			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	o			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	o			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	r			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Undefined					006 00	r			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	r			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44357	Accompanying matter [OBSOLETE]					006 00	r			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Undefined					006 00	e			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Undefined					006 00	e			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Prime meridian [OBSOLETE]					006 00	e			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Prime meridian [OBSOLETE]					006 00	e			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Undefined					006 00	f			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Undefined					006 00	f			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Prime meridian [OBSOLETE]					006 00	f			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Prime meridian [OBSOLETE]					006 00	f			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Nature of entire work					006 00	s			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							7	Nature of entire work					006 00	s			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44385	Undefined					006 00	m			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44385	Undefined					006 00	m			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44387	Nature of contents					006 00	a			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44387	Nature of contents					006 00	a			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44387	Nature of contents					006 00	t			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44387	Nature of contents					006 00	t			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	c			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	c			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	d			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	d			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	i			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	i			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	j			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44389	Accompanying matter					006 00	j			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44394	Undefined					006 00	p			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44394	Undefined					006 00	p			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							8	Type of cartographic material					006 00	e			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							8	Type of cartographic material					006 00	e			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							8	Type of cartographic material					006 00	f			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							8	Type of cartographic material					006 00	f			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44418	Nature of contents					006 00	s			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44418	Nature of contents					006 00	s			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							9	Type of computer file					006 00	m			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							9	Type of computer file					006 00	m			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44449	Undefined					006 00	e			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44449	Undefined					006 00	e			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44449	Undefined					006 00	f			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							44449	Undefined					006 00	f			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							10	Undefined					006 00	m			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							10	Undefined					006 00	m			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	a			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	a			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	t			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	t			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	m			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	m			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	e			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	e			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	f			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	f			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	s			http://rdaregistry.info/Elements/w/P10368	has frequency							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	s			http://rdaregistry.info/Elements/m/P30305	has intended audience of manifestation							
	6	FIXED-LENGTH DATA ELEMENTS--ADDITIONAL MATERIAL CHARACTERISTICS--GENERAL INFORMATION (R)							11	Government publication					006 00	g			http://rdaregistry.info/Elements/w/P10368	has frequency							
