Not Mapped,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Milestone,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,n,Number of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,p,Name of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,p,Name of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,p,Name of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,p,Name of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,r,Key for music (NR),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,r,Key for music (NR),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,r,Key for music (NR),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,r,Key for music (NR),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,t,Title of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,t,Title of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,t,Title of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,t,Title of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,v,Volume/sequential designation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,v,Volume/sequential designation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,v,Volume/sequential designation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,v,Volume/sequential designation (NR),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,v,Volume/sequential designation (NR),,,,,,,http://rdaregistry.info/Elements/m/P30014,has numbering within sequence,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,w,Bibliographic record control number (R),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,w,Bibliographic record control number (R),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,w,Bibliographic record control number (R),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,w,Bibliographic record control number (R),,,,,,,http://rdaregistry.info/Elements/w/P10198,has related work of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,w,Bibliographic record control number (R),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10198,has related work of work,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10366,has ISSN,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,x,International Standard Serial Number (NR),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,,,
,830,SERIES ADDED ENTRY--UNIFORM TITLE (R),Undefined,*,,Nonfiling characters,*,,,,,,,,,,,,http://rdaregistry.info/Elements/w/P10198,has related work of work,,,,,,,
,840,SERIES ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,a,Title (NR),,,,,,,,,,,,,,,
,840,SERIES ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,h,Medium (NR),,,,,,,,,,,,,,,
,840,SERIES ADDED ENTRY--TITLE (R) [OBSOLETE],Undefined,#,Undefined,Nonfiling characters,0-9,Number of nonfiling characters,,,v,Volume/sequential designation (NR),,,,,,,,,,,,,,,
,841,HOLDINGS CODED DATA VALUES (NR),,,,,,,,,,,,,,,,,,,,,,,,,
,842,TEXTUAL PHYSICAL FORM DESIGNATOR (NR),,,,,,,,,,,,,,,,,,,,,,,,,
,843,REPRODUCTION NOTE (R),,,,,,,,,,,,,,,,,,,,,,,,,
,844,NAME OF UNIT (NR),,,,,,,,,,,,,,,,,,,,,,,,,
,845,TERMS GOVERNING USE AND REPRODUCTION NOTE (R),,,,,,,,,,,,,,,,,,,,,,,,,
,850,HOLDING INSTITUTION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
,850,HOLDING INSTITUTION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Holding institution (R),,,,,,,,,,,,,,,
,850,HOLDING INSTITUTION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Holdings (NR) (MU VM SE) [OBSOLETE],,,,,,,,,,,,,,,
,850,HOLDING INSTITUTION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Inclusive dates (NR) (MU VM SE) [OBSOLETE],,,,,,,,,,,,,,,
,850,HOLDING INSTITUTION (R),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Retention statement (NR) (CF MU VM SE) [OBSOLETE],,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,a,Name (custodian or owner) (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,b,Institutional division (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,c,Street address (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,d,Country (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,e,Location of units (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,f,Item number (NR),,,,,,,,,,,,,,,
,851,LOCATION (R) [OBSOLETE],Undefined,#,Undefined,Undefined,#,Undefined,,,g,Repository location code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,h,Classification part (NR),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,i,Item part (R),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,j,Shelving control number (NR),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,k,Call number prefix (R),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,m,Call number suffix (R),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,*,,Shelving order,*,,,,u,Uniform Resource Identifier  (R),,,,,,,http://rdaregistry.info/Elements/i/P40001,has identifier for item,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,#,No information provided,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,0,Not enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,1,Primary enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,#,No information provided,Shelving order,2,Alternative enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,#,No information provided,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,0,Not enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
